query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed,is_open,valid_before_norm,normalized_mobile,valid_after_norm,query_created_time,query_closed_time,resolution_time_days,category,is_valid_email
Q5094,martinchristina@example.com,1183133198,Payment Failure,Card declined despite funds.,Closed,2025-07-16,2025-07-18,False,False,1183133198,False,2025-07-16,2025-07-18,2.0,Payment Failure,True
Q5095,danielsshawn@example.com,747326544,Data Export,Need export in regional time zone.,Closed,2025-02-10,2025-02-14,False,False,747326544,False,2025-02-10,2025-02-14,4.0,Data Export,True
Q5096,ivan23@example.com,1460649805,Billing Problem,Charged extra on my last invoice.,Closed,2025-03-13,2025-03-22,False,False,1460649805,False,2025-03-13,2025-03-22,9.0,Billing Problem,True
Q5097,anne62@example.net,2603180852,Account Suspension,Unjustified account suspension request.,Closed,2025-07-23,2025-07-27,False,False,2603180852,False,2025-07-23,2025-07-27,4.0,Account Suspension,True
Q5098,daniel61@example.com,6585103865,UI Feedback,Mobile responsiveness needs improvement.,Closed,2025-04-16,2025-04-20,False,True,6585103865,True,2025-04-16,2025-04-20,4.0,UI Feedback,True
Q5099,taylorbrian@example.com,3256121748,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2025-05-26,2025-05-28,False,False,3256121748,False,2025-05-26,2025-05-28,2.0,Billing Problem,True
Q5100,pamelaroberts@example.com,6308671687,Billing Problem,Unable to update billing address.,Closed,2025-03-17,2025-03-20,False,True,6308671687,True,2025-03-17,2025-03-20,3.0,Billing Problem,True
Q5101,scottrojas@example.com,7025967578,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2025-02-20,2025-03-01,False,True,7025967578,True,2025-02-20,2025-03-01,9.0,Subscription Cancellation,True
Q5102,thomasmegan@example.net,2493080051,Bug Report,Search bar resets randomly.,Closed,2025-06-08,2025-06-22,False,False,2493080051,False,2025-06-08,2025-06-22,14.0,Bug Report,True
Q5103,garciajaime@example.net,8619044438,Account Suspension,My account was suspended without notice.,Closed,2025-03-06,2025-03-19,False,True,8619044438,True,2025-03-06,2025-03-19,13.0,Account Suspension,True
Q5104,jmcintosh@example.org,4079514672,UI Feedback,Sidebar hides important links.,Closed,2025-07-22,2025-07-28,False,False,4079514672,False,2025-07-22,2025-07-28,6.0,UI Feedback,True
Q5105,paul11@example.net,7776569157,Login Issue,Unable to login with correct credentials.,Closed,2025-03-03,2025-03-04,False,True,7776569157,True,2025-03-03,2025-03-04,1.0,Login Issue,True
Q5106,jonesjeffrey@example.net,2741475397,Billing Problem,Late fee charged wrongly.,Closed,2025-04-09,2025-04-13,False,False,2741475397,False,2025-04-09,2025-04-13,4.0,Billing Problem,True
Q5107,penny06@example.com,9907805950,Payment Failure,Need GST invoice after payment.,Closed,2025-03-10,2025-03-15,False,True,9907805950,True,2025-03-10,2025-03-15,5.0,Payment Failure,True
Q5108,ehines@example.com,6389766090,Account Suspension,Account banned during payment process.,Closed,2025-04-15,2025-04-17,False,True,6389766090,True,2025-04-15,2025-04-17,2.0,Account Suspension,True
Q5109,ryanmartin@example.org,6023246287,Login Issue,Captcha keeps looping during login.,Closed,2025-06-25,2025-07-01,False,True,6023246287,True,2025-06-25,2025-07-01,6.0,Login Issue,True
Q5110,florestodd@example.net,9168203622,UI Feedback,Text is too small on mobile.,Opened,2025-06-08,,True,True,9168203622,True,2025-06-08,,,UI Feedback,True
Q5111,kelly80@example.net,2486601600,UI Feedback,Filter section takes too much space.,Closed,2025-06-16,2025-06-25,False,False,2486601600,False,2025-06-16,2025-06-25,9.0,UI Feedback,True
Q5112,zanderson@example.org,1396117430,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-06-23,2025-06-29,False,False,1396117430,False,2025-06-23,2025-06-29,6.0,Billing Problem,True
Q5113,fosterethan@example.net,4275260366,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-04-17,2025-04-25,False,False,4275260366,False,2025-04-17,2025-04-25,8.0,Payment Failure,True
Q5114,qwilliams@example.net,9387717673,Payment Failure,Need help with failed subscription payment.,Closed,2025-02-15,2025-02-27,False,True,9387717673,True,2025-02-15,2025-02-27,12.0,Payment Failure,True
Q5115,schneiderelizabeth@example.net,3655357721,UI Feedback,Dark mode missing in login.,Closed,2025-02-28,2025-03-02,False,False,3655357721,False,2025-02-28,2025-03-02,2.0,UI Feedback,True
Q5116,alvaradokaren@example.com,6623027926,Billing Problem,Billed for a cancelled plan.,Closed,2025-06-06,2025-06-07,False,True,6623027926,True,2025-06-06,2025-06-07,1.0,Billing Problem,True
Q5117,pking@example.com,4627166918,Feature Request,Can you include language translation?,Closed,2025-05-17,2025-05-19,False,False,4627166918,False,2025-05-17,2025-05-19,2.0,Feature Request,True
Q5118,nancy71@example.org,3459697131,Payment Failure,Bank transaction shows pending.,Closed,2025-02-11,2025-02-12,False,False,3459697131,False,2025-02-11,2025-02-12,1.0,Payment Failure,True
Q5119,bryanmichael@example.org,2801944504,Data Export,Export button missing from UI.,Closed,2025-07-12,2025-07-26,False,False,2801944504,False,2025-07-12,2025-07-26,14.0,Data Export,True
Q5120,josephdavis@example.com,1803246488,Data Export,Exported PDF looks blank.,Closed,2025-05-05,2025-05-11,False,False,1803246488,False,2025-05-05,2025-05-11,6.0,Data Export,True
Q5121,ostafford@example.com,5920619407,Account Suspension,My account was suspended without notice.,Closed,2025-05-29,2025-06-01,False,False,5920619407,False,2025-05-29,2025-06-01,3.0,Account Suspension,True
Q5122,michaelwilson@example.org,5241633800,Payment Failure,Need help with failed subscription payment.,Closed,2025-05-04,2025-05-09,False,False,5241633800,False,2025-05-04,2025-05-09,5.0,Payment Failure,True
Q5123,imorse@example.net,2761146086,Login Issue,App logs me out automatically.,Closed,2025-05-25,2025-06-03,False,False,2761146086,False,2025-05-25,2025-06-03,9.0,Login Issue,True
Q5124,frankthomas@example.net,5669068421,Bug Report,Form validation not working properly.,Closed,2025-06-28,2025-07-09,False,False,5669068421,False,2025-06-28,2025-07-09,11.0,Bug Report,True
Q5125,carolinecompton@example.com,9916179344,Subscription Cancellation,Received cancellation email but charged again.,Closed,2025-04-15,2025-04-17,False,True,9916179344,True,2025-04-15,2025-04-17,2.0,Subscription Cancellation,True
Q5126,karenreyes@example.com,6085017865,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-03-01,2025-03-16,False,True,6085017865,True,2025-03-01,2025-03-16,15.0,Login Issue,True
Q5127,greenjeffrey@example.org,1140894094,Billing Problem,Duplicate transaction found.,Closed,2025-03-09,2025-03-11,False,False,1140894094,False,2025-03-09,2025-03-11,2.0,Billing Problem,True
Q5128,coopermarvin@example.com,1203542597,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2025-07-02,2025-07-06,False,False,1203542597,False,2025-07-02,2025-07-06,4.0,Subscription Cancellation,True
Q5129,martinezkyle@example.org,8828695808,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-04-16,2025-05-02,False,True,8828695808,True,2025-04-16,2025-05-02,16.0,Billing Problem,True
Q5130,srubio@example.net,6647325690,Bug Report,Search bar resets randomly.,Closed,2025-04-06,2025-04-07,False,True,6647325690,True,2025-04-06,2025-04-07,1.0,Bug Report,True
Q5131,ucross@example.org,7691843148,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-05-15,2025-05-18,False,True,7691843148,True,2025-05-15,2025-05-18,3.0,Login Issue,True
Q5132,gerald08@example.org,8559947395,Feature Request,Requesting PDF report generation.,Closed,2025-06-21,2025-06-25,False,True,8559947395,True,2025-06-21,2025-06-25,4.0,Feature Request,True
Q5133,pkramer@example.org,4883349042,Feature Request,Requesting PDF report generation.,Closed,2025-07-21,2025-07-29,False,False,4883349042,False,2025-07-21,2025-07-29,8.0,Feature Request,True
Q5134,justinterry@example.org,251215171,Bug Report,Search bar resets randomly.,Closed,2025-03-05,2025-03-11,False,False,251215171,False,2025-03-05,2025-03-11,6.0,Bug Report,True
Q5135,fsilva@example.com,9105341601,Billing Problem,Not receiving monthly bills via email.,Closed,2025-02-17,2025-02-22,False,True,9105341601,True,2025-02-17,2025-02-22,5.0,Billing Problem,True
Q5136,aaron03@example.net,3446549224,Technical Support,Download button is inactive.,Closed,2025-04-15,2025-04-22,False,False,3446549224,False,2025-04-15,2025-04-22,7.0,Technical Support,True
Q5137,brandon96@example.com,881939778,Technical Support,White screen on startup.,Closed,2025-04-20,2025-04-26,False,False,881939778,False,2025-04-20,2025-04-26,6.0,Technical Support,True
Q5138,yhayden@example.com,6564610705,Billing Problem,Duplicate transaction found.,Closed,2025-02-17,2025-02-19,False,True,6564610705,True,2025-02-17,2025-02-19,2.0,Billing Problem,True
Q5139,joel97@example.org,3834054783,Login Issue,Captcha keeps looping during login.,Closed,2025-05-19,2025-05-21,False,False,3834054783,False,2025-05-19,2025-05-21,2.0,Login Issue,True
Q5140,malonejade@example.org,1984753631,Account Suspension,Appeal submitted but no response yet.,Closed,2025-04-18,2025-04-21,False,False,1984753631,False,2025-04-18,2025-04-21,3.0,Account Suspension,True
Q5141,dylan24@example.com,8509946959,Account Suspension,Appeal submitted but no response yet.,Closed,2025-07-26,2025-08-01,False,True,8509946959,True,2025-07-26,2025-08-01,6.0,Account Suspension,True
Q5142,thomaslee@example.net,5809044095,Feature Request,Multi-user role system would help.,Closed,2025-02-16,2025-03-01,False,False,5809044095,False,2025-02-16,2025-03-01,13.0,Feature Request,True
Q5143,irichardson@example.org,631075006,Payment Failure,EMI option not available anymore.,Closed,2025-06-16,2025-06-18,False,False,631075006,False,2025-06-16,2025-06-18,2.0,Payment Failure,True
Q5144,clarkkaren@example.net,3339949041,Account Suspension,Account banned during payment process.,Closed,2025-03-22,2025-03-23,False,False,3339949041,False,2025-03-22,2025-03-23,1.0,Account Suspension,True
Q5145,weisstara@example.com,5354845244,Account Suspension,Suspension mail was too vague.,Closed,2025-05-19,2025-05-21,False,False,5354845244,False,2025-05-19,2025-05-21,2.0,Account Suspension,True
Q5146,bthompson@example.net,3256487268,Login Issue,Two-factor authentication is not sending code.,Closed,2025-04-04,2025-04-08,False,False,3256487268,False,2025-04-04,2025-04-08,4.0,Login Issue,True
Q5147,courtney53@example.org,69951666,Data Export,Charts not included in report export.,Closed,2025-07-18,2025-07-23,False,False,69951666,False,2025-07-18,2025-07-23,5.0,Data Export,True
Q5148,clarkthomas@example.com,2177834875,Payment Failure,Payment success mail delayed.,Closed,2025-07-27,2025-07-31,False,False,2177834875,False,2025-07-27,2025-07-31,4.0,Payment Failure,True
Q5149,sherry90@example.net,2130729608,Billing Problem,Duplicate transaction found.,Closed,2025-04-18,2025-05-02,False,False,2130729608,False,2025-04-18,2025-05-02,14.0,Billing Problem,True
Q5150,grogers@example.net,7445406358,Technical Support,Settings not saving properly.,Closed,2025-04-05,2025-04-13,False,True,7445406358,True,2025-04-05,2025-04-13,8.0,Technical Support,True
Q5151,edward15@example.net,9015125244,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-06-10,2025-06-14,False,True,9015125244,True,2025-06-10,2025-06-14,4.0,Billing Problem,True
Q5152,matthew95@example.com,7115916421,UI Feedback,Table headers not sticky.,Closed,2025-05-12,2025-05-24,False,True,7115916421,True,2025-05-12,2025-05-24,12.0,UI Feedback,True
Q5153,roberthancock@example.net,26428463,Account Suspension,"Got auto-ban, never violated terms.",Closed,2025-03-16,2025-03-26,False,False,26428463,False,2025-03-16,2025-03-26,10.0,Account Suspension,True
Q5154,fgarcia@example.org,3261488283,UI Feedback,Table headers not sticky.,Closed,2025-06-25,2025-07-11,False,False,3261488283,False,2025-06-25,2025-07-11,16.0,UI Feedback,True
Q5155,erickelley@example.com,6386505974,Payment Failure,Card declined despite funds.,Closed,2025-02-24,2025-02-26,False,True,6386505974,True,2025-02-24,2025-02-26,2.0,Payment Failure,True
Q5156,sean89@example.org,9237784922,Login Issue,Account seems to be disabled.,Closed,2025-04-03,2025-04-07,False,True,9237784922,True,2025-04-03,2025-04-07,4.0,Login Issue,True
Q5157,scottpriscilla@example.com,5697834058,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-07-20,2025-07-22,False,False,5697834058,False,2025-07-20,2025-07-22,2.0,Billing Problem,True
Q5158,lewisjohn@example.com,2959314168,Data Export,Zip file corrupted during export.,Closed,2025-03-08,2025-03-11,False,False,2959314168,False,2025-03-08,2025-03-11,3.0,Data Export,True
Q5159,sotojennifer@example.com,3965064189,Data Export,Charts not included in report export.,Closed,2025-04-16,2025-04-17,False,False,3965064189,False,2025-04-16,2025-04-17,1.0,Data Export,True
Q5160,kimberlyanthony@example.org,2108989459,Login Issue,Unable to login with correct credentials.,Closed,2025-05-11,2025-05-12,False,False,2108989459,False,2025-05-11,2025-05-12,1.0,Login Issue,True
Q5161,donald99@example.com,419947064,Data Export,Charts not included in report export.,Closed,2025-05-08,2025-05-16,False,False,419947064,False,2025-05-08,2025-05-16,8.0,Data Export,True
Q5162,robert00@example.com,956483344,Bug Report,Check/uncheck box not saving state.,Closed,2025-03-31,2025-04-05,False,False,956483344,False,2025-03-31,2025-04-05,5.0,Bug Report,True
Q5163,allentricia@example.net,8804741880,Technical Support,Live chat not launching.,Closed,2025-02-06,2025-02-11,False,True,8804741880,True,2025-02-06,2025-02-11,5.0,Technical Support,True
Q5164,amy85@example.com,8646584931,Login Issue,Seeing 'invalid session token' error.,Closed,2025-03-02,2025-03-11,False,True,8646584931,True,2025-03-02,2025-03-11,9.0,Login Issue,True
Q5165,jonesbryce@example.net,3220360787,Billing Problem,Billed for a cancelled plan.,Closed,2025-05-18,2025-05-29,False,False,3220360787,False,2025-05-18,2025-05-29,11.0,Billing Problem,True
Q5166,gregorywatson@example.org,2369345147,Login Issue,Seeing 'invalid session token' error.,Closed,2025-02-11,2025-02-18,False,False,2369345147,False,2025-02-11,2025-02-18,7.0,Login Issue,True
Q5167,ann44@example.org,7232018610,UI Feedback,Error messages not clear enough.,Opened,2025-06-14,,True,True,7232018610,True,2025-06-14,,,UI Feedback,True
Q5168,joseph70@example.org,9197158663,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2025-07-02,2025-07-05,False,True,9197158663,True,2025-07-02,2025-07-05,3.0,Billing Problem,True
Q5169,tracycannon@example.com,3060536847,Technical Support,Getting JSON decode error.,Closed,2025-04-22,2025-04-23,False,False,3060536847,False,2025-04-22,2025-04-23,1.0,Technical Support,True
Q5170,william19@example.org,8247217040,Feature Request,Would like push notifications for updates.,Closed,2025-06-28,2025-06-30,False,True,8247217040,True,2025-06-28,2025-06-30,2.0,Feature Request,True
Q5171,rcampbell@example.com,2574725746,Subscription Cancellation,App locked after cancellation.,Opened,2025-03-15,,True,False,2574725746,False,2025-03-15,,,Subscription Cancellation,True
Q5172,jamiehernandez@example.net,1412509136,Data Export,Export email not received.,Closed,2025-03-28,2025-04-02,False,False,1412509136,False,2025-03-28,2025-04-02,5.0,Data Export,True
Q5173,tiffanyflores@example.org,6787899968,Payment Failure,Need confirmation after retry.,Closed,2025-06-16,2025-06-20,False,True,6787899968,True,2025-06-16,2025-06-20,4.0,Payment Failure,True
Q5174,amandarussell@example.com,8999759773,Bug Report,Sidebar collapses on scroll.,Closed,2025-04-02,2025-04-07,False,True,8999759773,True,2025-04-02,2025-04-07,5.0,Bug Report,True
Q5175,fryemichael@example.com,8810385121,Login Issue,Login button is unresponsive.,Closed,2025-06-20,2025-06-30,False,True,8810385121,True,2025-06-20,2025-06-30,10.0,Login Issue,True
Q5176,danieljuarez@example.com,8823351972,Payment Failure,EMI option not available anymore.,Closed,2025-05-18,2025-05-19,False,True,8823351972,True,2025-05-18,2025-05-19,1.0,Payment Failure,True
Q5177,kathy56@example.org,4505627484,Login Issue,Unable to login with correct credentials.,Closed,2025-07-18,2025-08-05,False,False,4505627484,False,2025-07-18,2025-08-05,18.0,Login Issue,True
Q5178,clayton05@example.org,1632013694,Login Issue,Login button is unresponsive.,Closed,2025-07-06,2025-07-20,False,False,1632013694,False,2025-07-06,2025-07-20,14.0,Login Issue,True
